1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
මැලේරියාව,සිතල,වමනය,දහඩිය දැමීම,හිසරදය,ඔක්කාරය,පාචනය,මාංශ පේශී වේදනාව,,,,,,,,,,
මැලේරියාව,සිතල,වමනය,අධික උණ,හිසරදය,ඔක්කාරය,පාචනය,මාංශ පේශි වේදනාව,,,,,,,,,,
මැලේරියාව,සිතල,වමනය,අධික උණ,දහඩිය දැමීම,ඔක්කාරය,පාචනය,මාංශ පේශි වේදනාව,,,,,,,,,,
මැලේරියාව,සිතල,වමනය,අධික උණ,දහඩිය දැමීම,හිසරදය,පාචනය,මාංශ පේශි වේදනාව,,,,,,,,,,
මැලේරියාව,සිතල,වමනය,අධික උණ,දහඩිය දැමීම,හිසරදය,ඔක්කාරය,මාංශ පේශී වේදනාව,,,,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,
පැපොල,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,කම්මැලිකම,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,හිසරදය,සාමාන්‍ය උණ,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
පැපොල,කැසීම,සමේ වෙනස් වීම්,තෙහෙට්ටුව,කම්මැලිකම,අධික උණ,හිසරදය,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,මාංශ පේශී වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශි වේදනාව,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශි වේදනාව,ශරීරයේ රතු බිබිලි,,,
ඩෙංගු,සිතල,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශි වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශී වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශී වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශී වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,වමනය,අධික උණ,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශී වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ඩෙංගු,සමේ වෙනස් වීම්,සිතල,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,හිසරදය,ඔක්කාරය,ආහාර රුචිය නැති වීම,ඇස් පිටුපස වේදනාව,කොන්දේ වේදනාව,ව්යාධිය,මාංශ පේශී වේදනාව,ශරීරයේ රතු බිබිලි,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,උදර වේදනාව,බඩේ වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,බඩේ වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,
ටයිපොයිඩ්,සිතල,වමනය,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,
ටයිපොයිඩ්,සිතල,තෙහෙට්ටුව,අධික උණ,හිසරදය,ඔක්කාරය,මලබද්ධය,උදරයේ වේදනාව,පාචනය,උදර වේදනාව,බඩේ වේදනාව,,,,,,,
හෙපටයිටිස් ඒ,හන්දිපත් රුදාව,වමනය,කහ පැහැති සම,අඳුරු පැහැ මුත්‍රා ,ඔක්කාරය,ආහාර රුචිය නැති වීම,උදරයේ වේදනාව,පාචනය,සාමාන්‍ය උණ,ඇස් කහ වීම,මාංශ පේශී වේදනාව,,,,,,
